-0.390932, 0.326429, -0.150344
0.300113, 0.189101, -0.331665
-0.481384, 0.280967, -0.062108
0.409394, 0.0584559, -0.249581
-0.495497, 0.164827, 0.0625378
0.847918, -0.722328, 0.340646
-0.344893, -0.582111, 0.752075
0.866045, -0.769335, 0.380023
-0.326766, -0.629118, 0.791452
0.843386, -0.710575, 0.330801
-0.349425, -0.570359, 0.74223
0.758503, -0.464999, 0.120524
-0.454875, -0.322365, 0.539047
1.07413, -0.417959, -0.0738999
-0.838479, -0.193129, 0.585805
0.964332, -0.438709, -0.00180527
-0.70149, -0.24289, 0.572776
1.04712, -0.627945, 0.152157
-0.639265, -0.429708, 0.733832
1.21199, -0.546355, -0.00737804
-0.885708, -0.299767, 0.716169
1.22786, -0.587486, 0.0270774
-0.869846, -0.340899, 0.750625
1.06072, -0.6632, 0.18169
-0.62567, -0.464963, 0.763365
1.04033, -0.610318, 0.137391
-0.646062, -0.412081, 0.719066
1.2052, -0.528727, -0.0221448
-0.892506, -0.282139, 0.701403
0.907513, -0.342278, -0.0734667
-0.717179, -0.151293, 0.486928
0.644335, -0.0925712, -0.205135
-0.630739, 0.0573154, 0.234668
1.17487, -0.373706, -0.165683
-0.984532, -0.119866, 0.579145
0.484859, 0.066413, -0.292721
-0.584558, 0.192124, 0.0761461
0.508911, 0.0804138, -0.318128
-0.622204, 0.213378, 0.0720205
1.29007, -0.443343, -0.148383
-1.05442, -0.167745, 0.660288
0.977217, -0.0139023, -0.439732
-1.05879, 0.225433, 0.262535
1.33816, -0.0843797, -0.535712
-1.39707, 0.237151, 0.407737
1.70225, -0.239368, -0.54722
-1.67053, 0.157106, 0.616131
1.87183, -0.450025, -0.411788
-1.68603, -0.0317935, 0.815405
1.77197, -0.572914, -0.240454
-1.47741, -0.190945, 0.880335
1.48527, -0.516774, -0.16438
-1.20884, -0.200078, 0.764883
1.45686, -0.468559, -0.20021
-1.21668, -0.15428, 0.721958
1.68988, -0.51278, -0.263473
-1.4361, -0.145316, 0.814755
1.74966, -0.413226, -0.392462
-1.58198, -0.0215864, 0.756701
1.6165, -0.246117, -0.500533
-1.57118, 0.1286, 0.598976
1.34601, -0.130178, -0.492788
-1.36867, 0.188936, 0.443567
1.06959, -0.0752466, -0.42026
-1.11038, 0.181011, 0.331662
1.31761, -0.412923, -0.192103
-1.10915, -0.127655, 0.644942
1.33259, -0.375419, -0.237198
-1.15586, -0.0828982, 0.621127
1.15516, -0.118962, -0.415555
-1.16876, 0.154218, 0.386021
1.36762, -0.160765, -0.471724
